6.914602106567490303e+00,7.312764439414761064e+00,5.062259225956317721e+00,3.541231772002755018e-02,4.249663801145726616e-01,3.498257832203357509e-01,1.950685851523076275e-01,3.013925151278391834e-02
6.279538795630051240e+00,6.502113751621413584e+00,5.015477794936421319e+00,3.820262454950716646e-02,4.174362472145490277e-01,3.379536023039168002e-01,2.097225014479127680e-01,3.488764903362150116e-02
6.979113657483658528e+00,5.757226841287693020e+00,5.597320757252490786e+00,3.793928630836565508e-02,4.613039400921314925e-01,2.990045494328432141e-01,2.347508278536260540e-01,4.940682621399161353e-03
6.171153322107567618e+00,6.919019759574628559e+00,4.891640335792283523e+00,3.811140591600157418e-02,4.123713626219692729e-01,3.595620412886117445e-01,2.035533379917174868e-01,2.451325809770147843e-02
6.963272057779165358e+00,7.170404671448909362e+00,5.440888734715849218e+00,3.374271571407210651e-02,4.021494996884062423e-01,3.255772296449829240e-01,2.001852643458958969e-01,7.208800632071486747e-02
6.336890997618392696e+00,7.018137844309107365e+00,5.331604509554082050e+00,3.607358827321112404e-02,3.969829308131858081e-01,3.454815906793313740e-01,2.105896034829100039e-01,4.694587502457274464e-02
6.098767866195403009e+00,7.055885396797928699e+00,5.701772971884235375e+00,3.429595046765672450e-02,3.570187941863117720e-01,3.295042945636459386e-01,2.144412125638800737e-01,9.903569868616200755e-02
7.644928238981067103e+00,6.046438301328563192e+00,5.100666492056631363e+00,3.689230731056154788e-02,4.836980071038821105e-01,2.988201020040954226e-01,2.056330758570238948e-01,1.184881503499854612e-02
7.783244360442499676e+00,7.347037905505110267e+00,4.772599634313814398e+00,3.430678097363192014e-02,4.594447437793880429e-01,3.341946223137265970e-01,1.768546973782834375e-01,2.950593652860209609e-02
7.039452511561480108e+00,5.911980843995333856e+00,5.157926209006128637e+00,3.632027081865582541e-02,4.304602048942594017e-01,2.862636702738994843e-01,2.046355641625060562e-01,7.864056066933484967e-02
4.960523746427747405e+00,7.504513176338758917e+00,4.892609894941830184e+00,3.836962440298795352e-02,3.337203668979392690e-01,3.977431645466129040e-01,2.051000498138322026e-01,6.343641874161540239e-02
6.113089898688895296e+00,8.281638274441554870e+00,4.606748461122086802e+00,3.322550102648762910e-02,3.427898508509409914e-01,3.650271313936718776e-01,1.644930826683878855e-01,1.276899350869992456e-01
6.757756482261492614e+00,6.280958932883907053e+00,5.428854979326580121e+00,3.753422103565964840e-02,4.438773076362916292e-01,3.226609736397341166e-01,2.243330005511394720e-01,9.128718172834697150e-03
6.951371848281389987e+00,6.553518502830392833e+00,5.455481591040830303e+00,3.603567038582046467e-02,4.348814059866131232e-01,3.210036075247393872e-01,2.156936308734269392e-01,2.842135561522033879e-02
6.304459365867881360e+00,5.297479417224822740e+00,5.264837167071592106e+00,4.081392396850241217e-02,4.465981031850135841e-01,2.963963319629928095e-01,2.378229011459243314e-01,1.918266370606927507e-02
8.664095219507439438e+00,8.686225716785195061e+00,5.117944459751242903e+00,3.083066097274661868e-02,4.647069325154335462e-01,3.556711076825483930e-01,1.699552104244599349e-01,9.666749377558176218e-03
7.036057078230302686e+00,7.555749040726384536e+00,5.303026188311237732e+00,3.419396691060604121e-02,4.185590055074179805e-01,3.496261890680271156e-01,1.975097817276586509e-01,3.430502369689619052e-02
5.858089956858588465e+00,8.529391511326489095e+00,5.360093247802030447e+00,3.369015305145585393e-02,3.439436454228388951e-01,3.940262559863648151e-01,1.966237005476354771e-01,6.540639804316077111e-02
6.571227967792351521e+00,7.176713844442922152e+00,4.787608383384989175e+00,3.517621374243010135e-02,3.930417083424569968e-01,3.363361712146445970e-01,1.823116601041162299e-01,8.831046033878214851e-02
7.030626844516831397e+00,7.180235200344651680e+00,5.126288414885293854e+00,3.542224955993367869e-02,4.336478528053235304e-01,3.436077768642860630e-01,1.978093637520641490e-01,2.493500657832630960e-02
6.946200953618010487e+00,7.178281122217280874e+00,5.188627521612021454e+00,3.607920839573586919e-02,4.411690493002230484e-01,3.526169155881453410e-01,2.044741178928406733e-01,1.739917218790999753e-03
6.272349084295143484e+00,8.038454946270917389e+00,4.745681061315527138e+00,3.618686393985211247e-02,4.014084797403071336e-01,3.960644777613303580e-01,1.862009239969889263e-01,1.632611850137348150e-02
6.109446841908075854e+00,7.490264079399603148e+00,4.958197289828818022e+00,3.621309309860420295e-02,3.857261151575638869e-01,3.686901592707174657e-01,1.954055889507744503e-01,5.017813662094421090e-02
5.873705710061432939e+00,6.561372938111212250e+00,5.018304946019827462e+00,3.891593383798840761e-02,3.995248425941950732e-01,3.498308820596957025e-01,2.141347120216229583e-01,3.650956332448616892e-02
5.933665437324291858e+00,6.760040851046934307e+00,5.213489384876818455e+00,3.872050174710021941e-02,4.056903462772571411e-01,3.620599971403977713e-01,2.220412564477799722e-01,1.020840013456528889e-02
5.810628567192169136e+00,7.057665324540733032e+00,5.078943907128898871e+00,3.651859462389503430e-02,3.652845281282575685e-01,3.501063744907935149e-01,2.024228337005888056e-01,8.218626368035999996e-02
6.082138500722983565e+00,5.986065689369475251e+00,5.323165671568607316e+00,4.011319081017702265e-02,4.310803624396674083e-01,3.325149255497220069e-01,2.361770684459183200e-01,2.276435646922974005e-04
6.237915932059116209e+00,6.322040458776901239e+00,5.543294447887340937e+00,3.728499109736823497e-02,4.044211544738878783e-01,3.235383598268382066e-01,2.278574251163609787e-01,4.418306058291288779e-02
6.322047707399962135e+00,6.469122650924810536e+00,5.762132285025581169e+00,3.472870274474518237e-02,3.720760970754170005e-01,3.047595733764261183e-01,2.199236985693224511e-01,1.032406309788343607e-01
5.854359471395785164e+00,6.562279029990059520e+00,5.195741332771222076e+00,3.808943000575186477e-02,3.859451286929221347e-01,3.424463443848892452e-01,2.172676047321969728e-01,5.434092218999167501e-02
6.017289088550445975e+00,6.665327380291250492e+00,5.527212576942195810e+00,3.605689113340922874e-02,3.729187733861664134e-01,3.281993806731379193e-01,2.189401788754853362e-01,7.994166706521055321e-02
6.475687916609301986e+00,6.929796184786797930e+00,5.666496493712349647e+00,3.640905024443037014e-02,4.145761196170072438e-01,3.489446384954300595e-01,2.274094553659296580e-01,9.069786521633073362e-03
6.898406609967365988e+00,6.101266941125542687e+00,5.094187164744593765e+00,3.857078495003769120e-02,4.633417791291855603e-01,3.197155519755452424e-01,2.155674739423030228e-01,1.375194952966304982e-03
6.804735493590834849e+00,7.197218047715668199e+00,5.437373041575539467e+00,3.503066329588615940e-02,4.156143236611171687e-01,3.432521859837917577e-01,2.083738991418454256e-01,3.275959121324561324e-02
8.124425116944719250e+00,7.554580970873627344e+00,5.214490919528760315e+00,3.328887580531634388e-02,4.711767276450363751e-01,3.366117119071894703e-01,1.883761985475065071e-01,3.835361900267674450e-03
6.044124029351118033e+00,5.863135176423702077e+00,5.161677909090488292e+00,3.933185446528216639e-02,4.088630544626105090e-01,3.146137673069117069e-01,2.234279999277566098e-01,5.309517830272104943e-02
6.538294207637363797e+00,6.217242790018591592e+00,4.860444110188574918e+00,3.858327831279709935e-02,4.351773613725019030e-01,3.237339664055677302e-01,2.048671047457585881e-01,3.622156747617176487e-02
5.695222088793827631e+00,6.983480564087931164e+00,5.590336646342494831e+00,3.442407450611116582e-02,3.311606676970471619e-01,3.260912252895845076e-01,2.107235508546538572e-01,1.320245561587145011e-01
6.715048846439540142e+00,5.793989612694323554e+00,5.270961031564367794e+00,3.790162762412358638e-02,4.373091679466557524e-01,2.970745400800880454e-01,2.195224197860618232e-01,4.609387218719422641e-02
6.430140954654432583e+00,7.873714025078306200e+00,5.555743728361864697e+00,3.319637498894329602e-02,3.680761262625963925e-01,3.553085256850011531e-01,2.011818416367904816e-01,7.543350641561195891e-02
6.256405916984005167e+00,7.991710626880312418e+00,4.822550637514204652e+00,3.298021776225831814e-02,3.469592984277102277e-01,3.497731710721411202e-01,1.714138835583042531e-01,1.318536469418443990e-01
6.465559282221390092e+00,6.329055792577661599e+00,5.472678944881879559e+00,3.659540401118245578e-02,4.065039211362146965e-01,3.152842275989714005e-01,2.201205663541496438e-01,5.809128491066430783e-02
6.993135055483331364e+00,6.382396505830077338e+00,5.137424722022480239e+00,3.675685745290527967e-02,4.437063211765110426e-01,3.162089664169080994e-01,2.064194511235677987e-01,3.366526128301319115e-02
6.447963544793903878e+00,6.384311720436183890e+00,5.219957791360559263e+00,3.790737709931818467e-02,4.243289404255087272e-01,3.302989354248598297e-01,2.172340647537125136e-01,2.813805939591903019e-02
5.838482570529317961e+00,8.313518501328713839e+00,5.084581532551840866e+00,3.299371076486347365e-02,3.277568713335055062e-01,3.690522960330698266e-01,1.815510726442038092e-01,1.216397599892207471e-01
5.870201202380219918e+00,5.239407450694988810e+00,4.977456911199281464e+00,3.933118706488674537e-02,3.835893929255049795e-01,2.758834198059650911e-01,2.147068552014970988e-01,1.258203320670329139e-01
7.049107460540928294e+00,7.003568050475492690e+00,5.059811732299739795e+00,3.632161817818846394e-02,4.481802987851220554e-01,3.444160693046099952e-01,2.004107849529451757e-01,6.992846957322823923e-03
7.122545859134441493e+00,6.611937944929544564e+00,5.414954899965646717e+00,3.487293866843886592e-02,4.252309326898447428e-01,3.101946115435070817e-01,2.064192151466007485e-01,5.815524062004744088e-02
6.379156481448284843e+00,7.057739052907675337e+00,5.552934818428037822e+00,3.397249239904702456e-02,3.680604327351366667e-01,3.239210866074326844e-01,2.061948255817707132e-01,1.018236550756597553e-01
5.311933701292752552e+00,6.433204150391623521e+00,5.810107555057554052e+00,3.919457212415125569e-02,3.700790947144554366e-01,3.561339975674021607e-01,2.535924139719800130e-01,2.019449374616233764e-02
6.829850410914896308e+00,6.925984288004801925e+00,5.071151454597278452e+00,3.631215310423951265e-02,4.287585661836375572e-01,3.401638573978353897e-01,2.008423737581371271e-01,3.023520266038972476e-02
7.526734987888715978e+00,6.894676127259057097e+00,4.723037875911809458e+00,3.594975268707972099e-02,4.674055163047436956e-01,3.299493999313006243e-01,1.839286306322626685e-01,1.871645313169301855e-02
6.919304823595014753e+00,5.651541712759724057e+00,5.627166779172417144e+00,3.718734902855787283e-02,4.419983488306859498e-01,2.856916511866937070e-01,2.309832002252617811e-01,4.132679975735858297e-02
6.058164945079839825e+00,7.043822073007081741e+00,5.272091813161889462e+00,3.641882976626458629e-02,3.837131872697596702e-01,3.505155203120438046e-01,2.101991795036453614e-01,5.557211291455121938e-02
7.082814284994182863e+00,6.177126944587557844e+00,5.524867692572529521e+00,3.553068286664826103e-02,4.286397705319479057e-01,2.958723587930299215e-01,2.153461494173655455e-01,6.014172125765691879e-02
6.531624036840566916e+00,6.840818695381470249e+00,5.816059390461795431e+00,3.480510660636713938e-02,3.932623012967791931e-01,3.258048657818005123e-01,2.227162545936669236e-01,5.821657832775327390e-02
6.350117382875530403e+00,6.389351706654776031e+00,5.770623137558558824e+00,3.616609722275607869e-02,3.969485290194949001e-01,3.170983183228318625e-01,2.303053323983205725e-01,5.564782025935273435e-02
7.254205254514316081e+00,6.618959393910439637e+00,5.034877962088707193e+00,3.600696141952273305e-02,4.461813849150352285e-01,3.194236290674648537e-01,1.974614540139459362e-01,3.693353200355412036e-02
6.269407781010205127e+00,6.061574587083291554e+00,5.076978274095430343e+00,3.887725514483907768e-02,4.217482413749944481e-01,3.204916031475296134e-01,2.166383991185752145e-01,4.112175635890073094e-02
6.492335434228571955e+00,5.761345385207850889e+00,4.970067392916750038e+00,3.936001823063727673e-02,4.380125307936214019e-01,3.065594780283593668e-01,2.145301912229310437e-01,4.089779995508815991e-02
5.618285349210601964e+00,7.343841662573875162e+00,4.948151409373640064e+00,3.800203670953969382e-02,3.765237625831155399e-01,3.839773400098010492e-01,2.054717178320903392e-01,3.402717957499289819e-02
6.957498159469373888e+00,8.026598089986057616e+00,5.145025061246252029e+00,3.384536326757022623e-02,4.108860921116107567e-01,3.673598274360285187e-01,1.890233168742389280e-01,3.273076357812172016e-02
6.988573198353359217e+00,6.076835989755227097e+00,5.399576469424015812e+00,3.773659726589875113e-02,4.600612555403659765e-01,3.128919770874448170e-01,2.243255112852860778e-01,2.721256086903166543e-03
6.462622164714591833e+00,7.491420294966469662e+00,5.198460824889996168e+00,3.500822204322050907e-02,3.920826170916502651e-01,3.557999104457206241e-01,1.982878204578841230e-01,5.382965200474496698e-02
6.842899738165487022e+00,6.321035999109539283e+00,5.440393430056090551e+00,3.747967965601180923e-02,4.474538764340254549e-01,3.244715528855280362e-01,2.244977236371107632e-01,3.576847043335777861e-03
7.699492933913977488e+00,1.041533625636724736e+01,4.830726371134459463e+00,2.903089650569923991e-02,3.865792122495212424e-01,4.012739976747638493e-01,1.498008998527766422e-01,6.234589022293835631e-02
6.107186202770842343e+00,7.170188469766071826e+00,5.291668039199441509e+00,3.533599529783153226e-02,3.710405292804874189e-01,3.439621569105502097e-01,2.042181156086719795e-01,8.077919820029021147e-02
7.300030278439610498e+00,7.227904490028872253e+00,5.515515351684320500e+00,3.465484592083516169e-02,4.405104847172867655e-01,3.409729986947907521e-01,2.091670982300021520e-01,9.349418357920379063e-03
6.932073800912684547e+00,5.738154929744011312e+00,4.961258827058381726e+00,3.931295453452528232e-02,4.731485521600383160e-01,3.046135224071162551e-01,2.138347777289693608e-01,8.403147703875924260e-03
7.528410591818079922e+00,8.133302440279912560e+00,5.047224099659407770e+00,3.266708186983158235e-02,4.243768823677604440e-01,3.549911845033805746e-01,1.781889949101173043e-01,4.244293821874164235e-02
7.290244081661594322e+00,7.233914359847601006e+00,5.352741288606257086e+00,3.491183778076680649e-02,4.453973262657093812e-01,3.426815095885706319e-01,2.040845284111863500e-01,7.836635734533369674e-03
6.465620175446474605e+00,7.005969194287602342e+00,5.351504363154425903e+00,3.690978803405803310e-02,4.219275685614172766e-01,3.556135577036327877e-01,2.168112254148750750e-01,5.647648320074867556e-03
7.994009974619979531e+00,8.481529854147037639e+00,5.148592164124321080e+00,3.201475685071814015e-02,4.459216103505982964e-01,3.638000813902230179e-01,1.781340407565980832e-01,1.214426750258055035e-02
6.524612521414147714e+00,6.462653857522278500e+00,5.053520461753879367e+00,3.862722181248776088e-02,4.415488125607997527e-01,3.410469468964458795e-01,2.140285655662449438e-01,3.375674976509433593e-03
6.256059234775740663e+00,6.798743514263108523e+00,5.555653981804023367e+00,3.727719188883972523e-02,4.121148026155921906e-01,3.509710552050719357e-01,2.283631798007648983e-01,8.550962378570713465e-03
5.864045762899259273e+00,6.638951920350965707e+00,5.633425776971229482e+00,3.605434731058730635e-02,3.617535282171115973e-01,3.279585710784566066e-01,2.235380009051669836e-01,8.674989979926489569e-02
6.386347556931806224e+00,6.242939462538648066e+00,5.231968008678806292e+00,3.853899124490948319e-02,4.307197745188574567e-01,3.293637647306809635e-01,2.217589389579145420e-01,1.815752179254712800e-02
5.908466461001012249e+00,7.512214772893190506e+00,5.688701528668095975e+00,3.525797939404740067e-02,3.659222822797781327e-01,3.664449686417594609e-01,2.204784866061391957e-01,4.715426247232314128e-02
6.820868107460192675e+00,6.966977715034055940e+00,5.582730865375016727e+00,3.527617234197730212e-02,4.195665258087453164e-01,3.357179402179095717e-01,2.161082130209405761e-01,2.860732095240440045e-02
6.489055441218047449e+00,6.611200919273036547e+00,5.117258801512500455e+00,3.740793615838953340e-02,4.224616743037405975e-01,3.362411689683114657e-01,2.095095165019597305e-01,3.178764022598819933e-02
6.373335255836162005e+00,7.127718607627126168e+00,5.306878441290772130e+00,3.519127836377190094e-02,3.865890463542439592e-01,3.400339956146887777e-01,2.039439656498347464e-01,6.943299238123239181e-02
6.482791834660316610e+00,7.075013003134345446e+00,5.700796603075120039e+00,3.616350888785990758e-02,4.111429655480703382e-01,3.544043223812857191e-01,2.272267080822956142e-01,7.226003988348247802e-03
6.068838851553695513e+00,7.994963515501977369e+00,5.170939992446655253e+00,3.554106346114315612e-02,3.772789771027160732e-01,3.902595331810416734e-01,2.004109706989657402e-01,3.205051901727665187e-02
7.072499477241540156e+00,8.500435260514837665e+00,5.271662784770694721e+00,3.274912221787602828e-02,4.054527150227141830e-01,3.771053584606767206e-01,1.872697867964457363e-01,3.017213972016354051e-02
8.898776944293818048e+00,7.526505273977647015e+00,5.079726278272437945e+00,3.215668183532212343e-02,4.927159338549457757e-01,3.192421576507496472e-01,1.764061280470271831e-01,1.163578044727743392e-02
5.837393235932850644e+00,6.383971036563012902e+00,5.316176212610419505e+00,3.904166163892180269e-02,4.003387125936617164e-01,3.446189156044073276e-01,2.289123748793930324e-01,2.612999692253793055e-02
7.214967956813798544e+00,5.849822865866688204e+00,4.744863673688617389e+00,3.847027363510866632e-02,4.741802471483037573e-01,3.000776324885114366e-01,1.989359846109782504e-01,2.680613575220660780e-02
6.136844373704775535e+00,6.619574194699729297e+00,4.859875167040961230e+00,3.655136871988454161e-02,3.787883683940839741e-01,3.236753381482835312e-01,1.931436093332160320e-01,1.043926841244164072e-01
5.912973447597840604e+00,6.171979942933380592e+00,5.166716216634266168e+00,3.919895373611270023e-02,4.036893623949994736e-01,3.317013557888238151e-01,2.228384755864217526e-01,4.177080622975507668e-02
5.450681019751272061e+00,8.725738244043604652e+00,5.412342878171339855e+00,3.306860096591701659e-02,3.128587111642098240e-01,3.952599389160047494e-01,1.947288397977955388e-01,9.715251012198992953e-02
7.396481212583410958e+00,8.015480938574848224e+00,4.223174996929346392e+00,3.276444585258810743e-02,4.060154157172136680e-01,3.412998193118800261e-01,1.476721551109656805e-01,1.050126098599405422e-01
6.916710965949277146e+00,6.295543274043045479e+00,5.550283853410051371e+00,3.572970279577310226e-02,4.231191472996040925e-01,3.046286582418349931e-01,2.177568733398506928e-01,5.449532111871042972e-02
6.633888587420412541e+00,8.782761690729504522e+00,4.939628221282622356e+00,3.330946569795944362e-02,3.872300427587593297e-01,3.958207289313551147e-01,1.777908405222035082e-01,3.915838778768199191e-02
6.506547687459583784e+00,6.652627910298959613e+00,5.308355511526999138e+00,3.773820762154329878e-02,4.313562876161896598e-01,3.449667072528202483e-01,2.201842924618355180e-01,3.492712669154718428e-03
6.075619710017237551e+00,7.932584848107276265e+00,4.898058108133376720e+00,3.422458669477121407e-02,3.557932053217879864e-01,3.647422147984269447e-01,1.814047892819127539e-01,9.805979059787231500e-02
6.690991801092505575e+00,4.994628116118446037e+00,5.143592158343224696e+00,4.054328548034921015e-02,4.658739889122286981e-01,2.740689896925506130e-01,2.301078115292705117e-01,2.994920986595030546e-02
7.397865217385590775e+00,6.219312689814429085e+00,5.465015894986923861e+00,3.531363256857995847e-02,4.464555810925628365e-01,2.951275336880553879e-01,2.113780686492384431e-01,4.703881657014340190e-02
7.010713922782474405e+00,6.408683493008584975e+00,5.452080454306605262e+00,3.648735923884833393e-02,4.453747937921442301e-01,3.182248150059645564e-01,2.185046798632046816e-01,1.789571133868669145e-02
5.432055114550833785e+00,6.920111039111310980e+00,5.602580562506491724e+00,3.862551240154314669e-02,3.744809312518957434e-01,3.760603050884862020e-01,2.396838604977615250e-01,9.774903161856723921e-03
6.216414376799151320e+00,6.412815456612271703e+00,5.396694489032801023e+00,3.853904952579502441e-02,4.224317438920663359e-01,3.415214321464231095e-01,2.294350604601839150e-01,6.611763501326760155e-03
7.285995407765873288e+00,8.085371524383699438e+00,4.782928364593375115e+00,3.376337017680060282e-02,4.261322175903380360e-01,3.647971492618796163e-01,1.742441842546455510e-01,3.482644889313690068e-02
8.642335645659848353e+00,6.947908159626808633e+00,4.595000297407222156e+00,3.301752006287807240e-02,4.792003632129719359e-01,2.973249690774789067e-01,1.629424588792957596e-01,6.053220883025337007e-02
7.808112396680428446e+00,6.762628711190226127e+00,5.285967210005511951e+00,3.448300673157027318e-02,4.620604011274129230e-01,3.120812021511538137e-01,1.986278552848636803e-01,2.723054143656981202e-02
5.678503198808395602e+00,6.496361329529237949e+00,5.552606832409137994e+00,3.817875709015408625e-02,3.802474160433532147e-01,3.442387868357712488e-01,2.343044074973277269e-01,4.120938962354769169e-02
6.813744788848723921e+00,6.188233966373582362e+00,5.473685175630238930e+00,3.550423234040041287e-02,4.108267751903479925e-01,2.956428505730908651e-01,2.129929742352130728e-01,8.053740000134801402e-02
6.576454142500392841e+00,6.283761673982786178e+00,5.669643370034400220e+00,3.646414598978917065e-02,4.155835197607978815e-01,3.135281467738198491e-01,2.279264870771036122e-01,4.296184638827860863e-02
5.653084776836208469e+00,6.988034900449602738e+00,5.519167451516427292e+00,3.691299165058208737e-02,3.630741182454674254e-01,3.568036767772196360e-01,2.242860606111233557e-01,5.583614436618958982e-02
7.300519637510702431e+00,7.798876931576726790e+00,4.990874198914363902e+00,3.407776786525596596e-02,4.323072623498652733e-01,3.569380713428004781e-01,1.842632646335376767e-01,2.649140167379658919e-02
6.417856426579313656e+00,5.850461062673542934e+00,5.374348916089473960e+00,3.863375754354690661e-02,4.305774872988768487e-01,3.090900889358089709e-01,2.290080647925892554e-01,3.132435897272502212e-02
6.937722430798107354e+00,6.162749596722479239e+00,4.991673360558901429e+00,3.799915404389610923e-02,4.565139168420410676e-01,3.158461507116698264e-01,2.074251351919606801e-01,2.021479725432823865e-02
6.271387924070666031e+00,7.014084118014411118e+00,5.066771823383479756e+00,3.646036606848124945e-02,3.957659149972235779e-01,3.468032109204424729e-01,2.015447566419530934e-01,5.588611744038081419e-02
6.502137408182617762e+00,7.938907918375253558e+00,4.773291447904627560e+00,3.558393633297043945e-02,4.059607005813116731e-01,3.823824359757217461e-01,1.839994063761603016e-01,2.765745706680627913e-02
6.356853570764564587e+00,5.442092297224482955e+00,5.143312935088591331e+00,4.113724490749536000e-02,4.575750433240502457e-01,3.070253786644950855e-01,2.338056065101434544e-01,1.593971501311203503e-03
6.149928926879343116e+00,6.495164986863962930e+00,5.227602733099843135e+00,3.648796011743325740e-02,3.818693342591111262e-01,3.204121387954152467e-01,2.086958415804725797e-01,8.902268536500118623e-02
7.145374845528784213e+00,6.671635276791209712e+00,5.113889660620120736e+00,3.673028265752702193e-02,4.574488569101328173e-01,3.316292363050035719e-01,2.052274183185611722e-01,5.694488466302527994e-03
